ECG,EMG,foot GSR,hand GSR,HR,RESP,stress,Driver
0.25958318,0.842364,0.07950732,0.109964475,1.0641353,0.14318483,-1,11
0.25955436,0.84234196,0.079532675,0.10995619,1.064424,0.14346753,-1,11
0.25957108,0.84235555,0.079518005,0.10996103,1.0642568,0.14330311,-1,11
0.2595783,0.8423609,0.079511665,0.10996309,1.0641842,0.14323218,-1,11
0.2595844,0.8423646,0.07950628,0.10996483,1.0641229,0.14317285,-1,11
0.25961646,0.84237903,0.07947756,0.10997409,1.063797,0.14286233,-1,11
0.25960898,0.84237653,0.07948429,0.109971926,1.0638733,0.14293452,-1,11
0.25957108,0.84235555,0.079518005,0.10996103,1.0642568,0.14330311,-1,11
0.25955907,0.84234625,0.07952854,0.10995756,1.0643767,0.14342068,-1,11
0.25957587,0.84235924,0.07951378,0.10996239,1.0642087,0.14325614,-1,11
0.25958195,0.8423633,0.079508446,0.10996415,1.0641475,0.14319669,-1,11
0.2598505,0.8075488,0.077023745,0.10980976,1.0436805,0.15245454,-1,11
0.25984606,0.8075696,0.07702978,0.10980861,1.0437396,0.1524918,-1,11
0.259855,0.80752736,0.0770176,0.10981098,1.0436205,0.15241714,-1,11
0.25986966,0.8074564,0.07699742,0.10981481,1.0434241,0.15229498,-1,11
0.25988683,0.80736977,0.07697362,0.10981928,1.0431924,0.15215318,-1,11
0.25990313,0.80728436,0.07695087,0.10982351,1.0429709,0.15201987,-1,11
0.25990552,0.80727136,0.07694754,0.109824136,1.0429382,0.15200083,-1,11
0.2598822,0.8073933,0.076980025,0.109818056,1.0432549,0.15219118,-1,11
0.25986284,0.80748945,0.07700676,0.10981302,1.0435153,0.15235163,-1,11
0.25987536,0.8074281,0.076989554,0.10981627,1.0433476,0.15224795,-1,11
0.25990903,0.8072528,0.076942615,0.109825045,1.0428907,0.15197216,-1,11
0.25990787,0.80725896,0.07694423,0.10982475,1.0429063,0.1519816,-1,11
0.2598822,0.8073933,0.076980025,0.109818056,1.0432549,0.15219118,-1,11
0.2598834,0.80738723,0.076978445,0.10981837,1.043239,0.15218179,-1,11
0.25988916,0.8073575,0.07697037,0.109819844,1.0431608,0.15213422,-1,11
0.25989264,0.80733955,0.07696554,0.10982077,1.0431136,0.15210573,-1,11
0.26063225,0.798165,0.07557939,0.10998911,1.0302157,0.14783464,-1,11
0.26066136,0.79799104,0.075537935,0.1099972,1.0298059,0.14760761,-1,11
0.26067832,0.7978864,0.07551356,0.11000192,1.0295653,0.14747636,-1,11
0.26062813,0.7981891,0.075585335,0.109987974,1.0302736,0.1478673,-1,11
0.2605655,0.7985353,0.075672984,0.10997048,1.0311408,0.14836688,-1,11
0.26057333,0.79849416,0.07566212,0.109972656,1.0310335,0.14830355,-1,11
0.26060778,0.7983058,0.075614035,0.10998228,1.0305576,0.14802806,-1,11
0.26060912,0.7982982,0.075612135,0.109982684,1.0305389,0.14801736,-1,11
0.26057073,0.79850775,0.07566582,0.10997194,1.0310692,0.14832474,-1,11
0.26054236,0.79865307,0.07570478,0.10996401,1.0314558,0.14855503,-1,11
0.2605694,0.79851496,0.07566759,0.10997158,1.0310874,0.1483353,-1,11
0.26059973,0.79835063,0.075625256,0.10998003,1.0306692,0.14809202,-1,11
0.26058778,0.7984163,0.075642005,0.10997674,1.0308344,0.14818753,-1,11
0.2605655,0.7985353,0.075672984,0.10997048,1.0311408,0.14836688,-1,11
0.26055902,0.7985686,0.07568188,0.10996869,1.031229,0.14841925,-1,11
0.26057857,0.79846615,0.075654864,0.10997413,1.0309615,0.1482615,-1,11
0.26225802,0.71912783,0.06904966,0.11024326,0.96856236,0.15975563,-1,11
0.26226118,0.7190785,0.06904327,0.1102442,0.96849847,0.15974186,-1,11
0.26228344,0.71872944,0.0689982,0.11025086,0.96804637,0.15964572,-1,11
0.26229957,0.7184745,0.06896548,0.11025572,0.9677173,0.15957676,-1,11
0.262277,0.71882993,0.06901115,0.11024897,0.9681765,0.15967326,-1,11
0.26224396,0.71934694,0.069078036,0.11023906,0.9688474,0.15981705,-1,11
0.2622424,0.7193711,0.06908119,0.11023858,0.96887875,0.15982385,-1,11
0.26224396,0.71934694,0.069078036,0.11023906,0.9688474,0.15981705,-1,11
0.2622193,0.71972847,0.069127694,0.11023165,0.9693452,0.15992562,-1,11
0.2621817,0.72030294,0.06920312,0.11022045,0.9701002,0.16009475,-1,11
0.2621569,0.7206768,0.0692527,0.11021304,0.9705957,0.16020842,-1,11
0.26217294,0.7204358,0.06922069,0.110217825,0.97027606,0.1601348,-1,11
0.26220715,0.71991503,0.06915212,0.11022805,0.96958977,0.15997992,-1,11
0.26222235,0.71968156,0.069121584,0.11023256,0.96928394,0.15991245,-1,11
0.26221624,0.7197754,0.06913382,0.110230744,0.9694069,0.1599394,-1,11
0.26223004,0.71956277,0.0691061,0.11023489,0.9691287,0.15987818,-1,11
0.26281658,0.7090247,0.06783369,0.110409185,0.9564041,0.1578028,-1,11
0.2627896,0.7094384,0.06788697,0.110400766,0.95694846,0.15791957,-1,11
0.26276973,0.7097419,0.06792632,0.11039457,0.9573494,0.15800689,-1,11
0.26277635,0.70964146,0.06791333,0.11039662,0.95721686,0.15797786,-1,11
0.2627813,0.7095663,0.06790358,0.11039816,0.9571172,0.15795611,-1,11
0.2627896,0.7094384,0.06788697,0.110400766,0.95694846,0.15791957,-1,11
0.2627896,0.7094384,0.06788697,0.110400766,0.95694846,0.15791957,-1,11
0.2627896,0.7094384,0.06788697,0.110400766,0.95694846,0.15791957,-1,11
0.26279795,0.7093105,0.06787048,0.11040339,0.95677984,0.15788327,-1,11
0.2627896,0.7094384,0.06788697,0.110400766,0.95694846,0.15791957,-1,11
0.2627813,0.7095663,0.06790358,0.11039816,0.9571172,0.15795611,-1,11
0.26279628,0.70933634,0.067873865,0.11040288,0.95681405,0.15789066,-1,11
0.26279628,0.70933634,0.067873865,0.11040288,0.95681405,0.15789066,-1,11
0.26278463,0.70951563,0.06789704,0.11039922,0.95705,0.15794145,-1,11
0.26277962,0.7095912,0.06790675,0.11039767,0.9571502,0.15796326,-1,11
0.26277962,0.7095912,0.06790675,0.11039767,0.9571502,0.15796326,-1,11
0.26177925,0.76845974,0.0724569,0.110217914,1.001475,0.14665304,-1,11
0.26180798,0.7682187,0.07241167,0.11022647,1.0010241,0.14645474,-1,11
0.26176667,0.7685631,0.07247669,0.11021419,1.0016713,0.14674057,-1,11
0.26172817,0.76887304,0.07253675,0.1102027,1.002269,0.14701177,-1,11
0.2617573,0.76863974,0.07249136,0.1102114,1.0018172,0.14680593,-1,11
0.2617967,0.76831406,0.07242944,0.110223114,1.0012012,0.14653207,-1,11
0.26181114,0.76819193,0.07240662,0.11022739,1.0009739,0.1464328,-1,11
0.2618274,0.7680525,0.07238087,0.110232234,1.0007172,0.14632188,-1,11
0.26182252,0.7680946,0.07238859,0.11023079,1.0007944,0.14635526,-1,11
0.2617951,0.76832753,0.07243202,0.11022267,1.0012263,0.14654325,-1,11
0.2617951,0.76832753,0.07243202,0.11022267,1.0012263,0.14654325,-1,11
0.26180956,0.7682054,0.07240917,0.11022693,1.0009991,0.14644374,-1,11
0.26177925,0.76845974,0.0724569,0.110217914,1.001475,0.14665304,-1,11
0.26173115,0.7688494,0.07253213,0.110203624,1.0022227,0.14699052,-1,11
0.26172203,0.76892084,0.072546184,0.11020085,1.002363,0.14705507,-1,11
0.26172507,0.76889724,0.07254149,0.110201776,1.0023165,0.1470335,-1,11
0.26168263,0.7686746,0.07257384,0.11018722,1.0026665,0.14753409,-1,11
0.26168707,0.7686394,0.07256695,0.110188544,1.0025975,0.14750235,-1,11
0.26174656,0.7681576,0.07247384,0.11020616,1.0016725,0.14708416,-1,11
0.2618185,0.7675393,0.07235931,0.110227585,1.000534,0.14659213,-1,11
0.26178607,0.7678227,0.07241117,0.110217944,1.0010498,0.1468121,-1,11
0.26172185,0.76836145,0.072512746,0.11019884,1.002059,0.14725663,-1,11
0.26170665,0.7684845,0.072536536,0.110194325,1.0022953,0.14736353,-1,11
0.2616961,0.7685685,0.07255304,0.110191196,1.0024588,0.14743842,-1,11
0.2617127,0.76843524,0.072527066,0.11019619,1.0022008,0.14732109,-1,11
0.2616976,0.76855665,0.072550654,0.11019164,1.0024354,0.1474276,-1,11
0.26160896,0.7692257,0.0726866,0.11016524,1.0037868,0.1480688,-1,11
0.26158947,0.769363,0.07271586,0.11015943,1.0040784,0.14821349,-1,11
0.26162735,0.76909274,0.072658725,0.11017072,1.0035098,0.14793368,-1,11
0.26163167,0.76906127,0.07265215,0.11017199,1.0034449,0.1479022,-1,11
0.26164746,0.76894385,0.07262805,0.11017668,1.0032048,0.14778708,-1,11
0.26168853,0.76862794,0.072564594,0.11018896,1.0025748,0.14749165,-1,11
0.26182857,0.7609455,0.07193722,0.110206634,0.9967757,0.1487899,-1,11
0.26181203,0.7610918,0.07196401,0.11020169,0.9970412,0.14890225,-1,11
0.26179275,0.7612596,0.071995065,0.11019598,0.9973489,0.14903407,-1,11
0.26176655,0.7614821,0.07203692,0.11018816,0.9977642,0.14921568,-1,11
0.26177958,0.7613722,0.072016105,0.11019203,0.9975581,0.14912494,-1,11
0.26181203,0.7610918,0.07196401,0.11020169,0.9970412,0.14890225,-1,11
0.26180905,0.761118,0.071968816,0.11020079,0.9970889,0.14892267,-1,11
0.26179275,0.7612596,0.071995065,0.11019598,0.9973489,0.14903407,-1,11
0.2617942,0.7612466,0.07199264,0.11019638,0.99732524,0.14902405,-1,11
0.26180905,0.761118,0.071968816,0.11020079,0.9970889,0.14892267,-1,11
0.26181352,0.76107895,0.0719616,0.11020218,0.9970173,0.14889209,-1,11
0.26180905,0.761118,0.071968816,0.11020079,0.9970889,0.14892267,-1,11
0.26180163,0.76118296,0.07198081,0.1101986,0.9972075,0.14897333,-1,11
0.2618031,0.7611701,0.071978405,0.110199034,0.997184,0.14896311,-1,11
0.26181203,0.7610918,0.07196401,0.11020169,0.9970412,0.14890225,-1,11
0.26182252,0.76099944,0.071947046,0.11020483,0.99687296,0.14883094,-1,11
0.26194903,0.75932306,0.071704865,0.11024022,0.9945296,0.14815672,-1,11
0.2619351,0.7594478,0.07172741,0.11023606,0.99475384,0.14825033,-1,11
0.26189125,0.75983006,0.07179782,0.110222876,0.99545455,0.1485491,-1,11
0.26190773,0.7596884,0.071771465,0.11022785,0.9951924,0.14843608,-1,11
0.26193357,0.7594616,0.07172989,0.11023559,0.9947787,0.14826076,-1,11
0.2619123,0.75964844,0.071764104,0.11022921,0.99511945,0.14840512,-1,11
0.26190174,0.7597403,0.071781114,0.110226035,0.99528825,0.14847721,-1,11
0.2619259,0.7595293,0.07174227,0.11023329,0.99490166,0.14831255,-1,11
0.2619275,0.7595155,0.0717398,0.11023377,0.9948768,0.148302,-1,11
0.2619123,0.75964844,0.071764104,0.11022921,0.99511945,0.14840512,-1,11
0.26190922,0.7596752,0.071769,0.11022827,0.99516845,0.14842595,-1,11
0.2619229,0.75955576,0.071747154,0.11023238,0.9949502,0.14833309,-1,11
0.2619428,0.75937897,0.07171492,0.11023837,0.99462974,0.14819841,-1,11
0.2619868,0.75897735,0.071643256,0.110251576,0.99391675,0.14790554,-1,11
0.26200283,0.7588274,0.0716169,0.110256374,0.9936546,0.14780004,-1,11
0.26196936,0.7591381,0.07167171,0.110246316,0.99420017,0.14802097,-1,11
0.26257217,0.7289527,0.069210276,0.1103618,0.9704933,0.1528226,-1,11
0.2625244,0.729536,0.06929684,0.11034712,0.9713641,0.15308695,-1,11
0.26247233,0.7301521,0.06939014,0.11033106,0.97230184,0.15338276,-1,11
0.26248142,0.7300465,0.069374025,0.11033383,0.9721398,0.15333085,-1,11
0.26251355,0.72966653,0.06931643,0.11034371,0.971561,0.1531481,-1,11
0.26251042,0.7297037,0.06932202,0.1103428,0.97161734,0.15316568,-1,11
0.2625058,0.72975844,0.0693303,0.110341355,0.9717005,0.15319179,-1,11
0.26251665,0.7296291,0.06931088,0.11034469,0.9715047,0.15313081,-1,11
0.2625244,0.729536,0.06929684,0.11034712,0.9713641,0.15308695,-1,11
0.26251978,0.72959155,0.06930518,0.11034568,0.97144794,0.15311308,-1,11
0.26249808,0.7298498,0.06934405,0.110339016,0.9718392,0.1532353,-1,11
0.26247686,0.73009944,0.0693821,0.11033246,0.972221,0.1533569,-1,11
0.26248592,0.72999346,0.06936594,0.110335216,0.9720586,0.15330486,-1,11
0.26250273,0.72979486,0.06933577,0.11034042,0.97175586,0.15320902,-1,11
0.26254016,0.72934556,0.06926839,0.11035195,0.97107816,0.15299909,-1,11
0.26258034,0.728852,0.06919548,0.1103643,0.9703443,0.15277801,-1,11
0.2626836,0.7262252,0.068927586,0.11039296,0.9676832,0.15269725,-1,11
0.26266083,0.7265074,0.06896894,0.11038591,0.96810097,0.1528212,-1,11
0.2626689,0.7264072,0.06895422,0.11038841,0.9679525,0.15277706,-1,11
0.26269507,0.7260818,0.068906665,0.110396534,0.96747154,0.15263508,-1,11
0.262705,0.7259566,0.0688885,0.110399604,0.967288,0.15258174,-1,11
0.26269674,0.72606117,0.068903625,0.11039707,0.9674409,0.15262608,-1,11
0.26269674,0.72606117,0.068903625,0.11039707,0.9674409,0.15262608,-1,11
0.262705,0.7259566,0.0688885,0.110399604,0.967288,0.15258174,-1,11
0.2627067,0.7259357,0.06888542,0.110400155,0.967257,0.15257253,-1,11
0.2626984,0.7260397,0.068900526,0.11039756,0.96740985,0.15261714,-1,11
0.26269507,0.7260818,0.068906665,0.110396534,0.96747154,0.15263508,-1,11
0.2626984,0.7260397,0.068900526,0.11039756,0.96740985,0.15261714,-1,11
0.2627067,0.7259357,0.06888542,0.110400155,0.967257,0.15257253,-1,11
0.2627421,0.7254854,0.068820566,0.11041114,0.96660084,0.15238456,-1,11
0.26279604,0.72478527,0.06872102,0.110427946,0.96559256,0.15210347,-1,11
0.26278368,0.7249468,0.068743914,0.11042409,0.96582425,0.15216736,-1,11
0.26445335,0.6531792,0.06310159,0.11093302,0.90519583,0.16285677,-1,11
0.26449472,0.6523977,0.06301693,0.110947475,0.90425813,0.16275068,-1,11
0.2645566,0.6512217,0.06289025,0.110969216,0.9028516,0.16259573,-1,11
0.26458716,0.65063673,0.0628275,0.110980034,0.9021535,0.16252033,-1,11
0.26448637,0.652556,0.06303401,0.11094457,0.9044479,0.1627719,-1,11
0.2643813,0.6545283,0.063248605,0.11090779,0.9068217,0.16304754,-1,11
0.264431,0.6535988,0.06314719,0.11092518,0.9057007,0.16291521,-1,11
0.26433313,0.65542185,0.06334673,0.110891,0.90790343,0.1631789,-1,11
0.2642095,0.6576759,0.06359735,0.110848084,0.9106556,0.16353445,-1,11
0.26427183,0.65654725,0.06347132,0.110869706,0.9092729,0.16335203,-1,11
0.26431245,0.65580314,0.063388795,0.11088379,0.90836656,0.16323681,-1,11
0.26430124,0.6560087,0.06341155,0.11087991,0.90861666,0.1632682,-1,11
0.26427,0.6565803,0.06347495,0.110869065,0.90931344,0.16335727,-1,11
0.26417512,0.6582908,0.063666634,0.11083622,0.9114138,0.16363867,-1,11
0.26413178,0.6590594,0.06375388,0.11082125,0.91236603,0.16377343,-1,11
0.26419222,0.6579863,0.06363226,0.11084211,0.9110378,0.16358654,-1,11
0.26442766,0.6535019,0.06314027,0.11092317,0.90567505,0.16296546,-1,11
0.26438454,0.65427595,0.063226774,0.11090812,0.9066286,0.16309313,-1,11
0.2643274,0.6552883,0.06334093,0.11088821,0.9078839,0.16326801,-1,11
0.26431727,0.6554664,0.06336114,0.11088467,0.9081058,0.16329996,-1,11
0.26433417,0.65516883,0.06332735,0.11089057,0.9077352,0.16324686,-1,11
0.26435304,0.65483546,0.06328969,0.11089711,0.9073213,0.16318862,-1,11
0.26435822,0.6547438,0.063279346,0.11089891,0.9072075,0.1631728,-1,11
0.26436868,0.6545577,0.06325841,0.11090255,0.9069773,0.16314106,-1,11
0.26438272,0.6543076,0.063230336,0.110907465,0.90666807,0.16309859,-1,11
0.26437747,0.65440136,0.0632408,0.11090563,0.9067837,0.16311423,-1,11
0.26439697,0.6540533,0.0632018,0.11091243,0.9063539,0.16305603,-1,11
0.26442218,0.6536004,0.06315124,0.11092126,0.9057963,0.16298161,-1,11
0.26441497,0.6537303,0.06316573,0.1109187,0.90595603,0.16300271,-1,11
0.26439875,0.6540214,0.06319821,0.11091307,0.9063147,0.16305064,-1,11
0.2643757,0.6544331,0.06324437,0.11090505,0.90682286,0.16311963,-1,11
0.2643479,0.65492684,0.06329997,0.110895336,0.9074346,0.16320448,-1,11
0.26440257,0.6516933,0.06308818,0.11091551,0.9049109,0.16395782,-1,11
0.2644474,0.6508723,0.062997594,0.11093122,0.90390897,0.1638319,-1,11
0.26444197,0.6509724,0.063008636,0.11092931,0.90403104,0.16384701,-1,11
0.26444197,0.6509724,0.063008636,0.11092931,0.90403104,0.16384701,-1,11
0.26444197,0.6509724,0.063008636,0.11092931,0.90403104,0.16384701,-1,11
0.26444557,0.6509063,0.063001335,0.11093059,0.90395015,0.16383676,-1,11
0.2644584,0.6506702,0.06297537,0.11093506,0.90366304,0.1638015,-1,11
0.2644257,0.6512715,0.06304155,0.11092362,0.90439534,0.16389222,-1,11
0.26442748,0.6512383,0.063037865,0.11092423,0.90435493,0.16388722,-1,11
0.26448247,0.65022516,0.06292668,0.110943556,0.9031224,0.16373591,-1,11
0.26451457,0.6496285,0.06286159,0.110954836,0.9023999,0.16364984,-1,11
0.26451457,0.6496285,0.06286159,0.110954836,0.9023999,0.16364984,-1,11
0.264475,0.6503637,0.06294176,0.11094093,0.9032904,0.16375606,-1,11
0.2643798,0.65210676,0.063134,0.110907555,0.90541756,0.16402309,-1,11
0.2643354,0.6529057,0.06322316,0.11089203,0.90640086,0.16415386,-1,11
0.26439726,0.6517897,0.06309885,0.11091368,0.90502894,0.1639729,-1,11
0.2642603,0.65450513,0.06339224,0.110866666,0.90821743,0.16429977,-1,11
0.2642182,0.6552786,0.06347783,0.11085208,0.90915835,0.16441832,-1,11
0.26416245,0.6562916,0.063590795,0.11083272,0.91039824,0.1645806,-1,11
0.2641526,0.65646976,0.06361076,0.11082935,0.91061705,0.16461007,-1,11
0.26416904,0.65617275,0.06357745,0.11083503,0.9102521,0.16456108,-1,11
0.2641875,0.65583867,0.063540116,0.11084142,0.9098425,0.16450681,-1,11
0.26419258,0.655746,0.063529775,0.11084317,0.9097295,0.16449215,-1,11
0.26420277,0.65556085,0.06350921,0.1108467,0.909503,0.16446267,-1,11
0.26421648,0.65531045,0.06348133,0.11085147,0.9091972,0.16442321,-1,11
0.26421133,0.6554046,0.06349181,0.11084968,0.9093122,0.16443793,-1,11
0.26423037,0.65505594,0.063453175,0.110856265,0.908887,0.16438387,-1,11
0.26425493,0.6546036,0.0634031,0.11086485,0.908337,0.16431479,-1,11
0.26424783,0.6547346,0.06341754,0.110862345,0.9084962,0.16433446,-1,11
0.2642321,0.65502423,0.06344957,0.11085689,0.9088484,0.1643788,-1,11
0.26420963,0.65543556,0.06349525,0.1108491,0.90935004,0.16444297,-1,11
0.26418245,0.65593,0.063550346,0.110839695,0.9099546,0.1645218,-1,11
0.26226807,0.7280243,0.06950914,0.11026019,0.97343445,0.15625723,-1,11
0.26230323,0.7275907,0.06944467,0.11027083,0.9727901,0.15606196,-1,11
0.26229894,0.7276438,0.06945254,0.11026955,0.97286856,0.15608545,-1,11
0.26229894,0.7276438,0.06945254,0.11026955,0.97286856,0.15608545,-1,11
0.26230034,0.72762656,0.06944996,0.11026995,0.9728429,0.15607773,-1,11
0.26230034,0.72762656,0.06944996,0.11026995,0.9728429,0.15607773,-1,11
0.26231182,0.7274832,0.06942879,0.11027342,0.9726315,0.15601464,-1,11
0.26230034,0.72762656,0.06944996,0.11026995,0.9728429,0.15607773,-1,11
0.26226944,0.72800744,0.06950668,0.11026059,0.9734093,0.15624954,-1,11
0.26225024,0.7282398,0.06954171,0.11025475,0.97375894,0.15635823,-1,11
0.26222467,0.7285437,0.069588065,0.11024703,0.97422117,0.15650477,-1,11
0.26219583,0.7288778,0.06963986,0.11023821,0.9747375,0.15667354,-1,11
0.26220495,0.72877365,0.069623634,0.11024101,0.9745756,0.15662001,-1,11
0.26222733,0.7285121,0.06958314,0.110247806,0.9741729,0.15648924,-1,11
0.26223806,0.72838503,0.069563754,0.11025107,0.97397923,0.15642779,-1,11
0.26228476,0.7278196,0.06947859,0.110265225,0.9731288,0.15616392,-1,11
0.2620675,0.73121244,0.06992969,0.11020288,0.9775251,0.1571533,-1,11
0.26214093,0.7302317,0.069790095,0.11022468,0.9761382,0.1567704,-1,11
0.26227126,0.72840273,0.06953804,0.110263586,0.97362566,0.156126,-1,11
0.26248977,0.7251428,0.0691064,0.11032918,0.9693001,0.15512525,-1,11
0.26272744,0.72139853,0.06862837,0.11040133,0.96447617,0.15412037,-1,11
0.26311213,0.71505004,0.06784446,0.11052017,0.9564899,0.15262519,-1,11
0.26358503,0.7069407,0.06687389,0.11066985,0.9464702,0.15094008,-1,11
0.26389897,0.70144254,0.06622959,0.11077154,0.9397362,0.14988868,-1,11
0.26418573,0.696368,0.065642625,0.110865995,0.93354356,0.14896433,-1,11
0.26451373,0.6905231,0.06497449,0.11097585,0.92642456,0.14794289,-1,11
0.26479217,0.6855381,0.06441042,0.11107062,0.92035717,0.14710064,-1,11
0.26492512,0.6831532,0.06414236,0.111116305,0.91745436,0.14670588,-1,11
0.26493862,0.6829104,0.06411513,0.111120924,0.917159,0.14666606,-1,11
0.26489824,0.6836358,0.06419657,0.11110699,0.9180418,0.14678551,-1,11
0.2647186,0.6868566,0.06455912,0.11104545,0.9219618,0.14732106,-1,11
0.2642575,0.6950926,0.06549613,0.11088985,0.9319891,0.14873777,-1,11
0.26180348,0.8037067,0.07478677,0.11039683,1.0205104,0.13469784,-1,11
0.26114276,0.8087034,0.07575258,0.11020714,1.0302788,0.13931735,-1,11
0.26072055,0.8109399,0.076313466,0.110085905,1.0359977,0.14262716,-1,11
0.26055688,0.811475,0.076511234,0.11003819,1.0380394,0.14403231,-1,11
0.260437,0.81169593,0.076646,0.110002786,1.0394454,0.14512374,-1,11
0.26029968,0.81171244,0.076786414,0.10996117,1.0409346,0.14646034,-1,11
0.2602123,0.8115493,0.076865494,0.109934,1.0417931,0.14737366,-1,11
0.26018482,0.8114625,0.07688829,0.10992533,1.0420444,0.14767365,-1,11
0.260193,0.81149024,0.07688169,0.10992792,1.0419711,0.14758404,-1,11
0.26019117,0.8114844,0.076883174,0.10992733,1.0419878,0.14760406,-1,11
0.26018393,0.81145954,0.07688905,0.10992502,1.042053,0.1476836,-1,11
0.26020488,0.8115276,0.076871775,0.10993168,1.041862,0.14745416,-1,11
0.26025143,0.8116421,0.07683128,0.10994628,1.0414187,0.14695756,-1,11
0.26031008,0.8117218,0.076776385,0.109964415,1.0408274,0.1463552,-1,11
0.26037154,0.81174016,0.0767151,0.10998306,1.0401744,0.14574783,-1,11
0.2604264,0.811707,0.07665743,0.10999961,1.0395656,0.14522342,-1,11
0.25975063,0.8200162,0.077900775,0.109853625,1.051142,0.14910404,-1,11
0.25982437,0.819921,0.07781945,0.10987425,1.0503035,0.14841102,-1,11
0.25990608,0.8197357,0.077724546,0.10989681,1.0493333,0.14767195,-1,11
0.25991333,0.8197158,0.0777159,0.10989879,1.0492455,0.14760758,-1,11
0.25984251,0.8198865,0.07779877,0.10987927,1.0500915,0.1482444,-1,11
0.25976223,0.82000613,0.077888325,0.10985689,1.0510129,0.14899342,-1,11
0.2597601,0.8200081,0.07789059,0.10985626,1.0510365,0.14901365,-1,11
0.25981206,0.819942,0.07783334,0.109870836,1.0504458,0.14852484,-1,11
0.25980324,0.8199557,0.07784317,0.10986835,1.0505477,0.14860688,-1,11
0.25976223,0.82000613,0.077888325,0.10985689,1.0510129,0.14899342,-1,11
0.2597559,0.8200117,0.07789515,0.109855086,1.0510833,0.1490538,-1,11
0.25978032,0.8199869,0.07786851,0.10986194,1.0508087,0.1488216,-1,11
0.25979993,0.8199608,0.077846855,0.10986744,1.0505856,0.14863773,-1,11
0.2597559,0.8200117,0.07789515,0.109855086,1.0510833,0.1490538,-1,11
